Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-03-22 00:00:00-04:00,94.88480672611428,94.90406799316406,94.88480672611428,94.90406799316406,108,0.0,0.0,0.0
2021-03-23 00:00:00-04:00,94.97628946873334,95.022216796875,94.97628946873334,95.022216796875,101,0.0,0.0,0.0
2021-03-24 00:00:00-04:00,95.05889892578125,95.05889892578125,95.05889892578125,95.05889892578125,1,0.0,0.0,0.0
2021-03-25 00:00:00-04:00,95.0646743774414,95.0646743774414,95.0646743774414,95.0646743774414,10,0.0,0.0,0.0
2021-03-26 00:00:00-04:00,94.99456930007689,94.9955389748312,94.97146606445312,94.97146606445312,678,0.0,0.0,0.0
2021-03-29 00:00:00-04:00,94.89327239990234,94.89327239990234,94.89327239990234,94.89327239990234,1,0.017208,0.0,0.0
2021-03-30 00:00:00-04:00,94.870361328125,94.870361328125,94.870361328125,94.870361328125,1,0.0,0.0,0.0
2021-03-31 00:00:00-04:00,94.83876555516935,94.87208557128906,94.83876555516935,94.87208557128906,504,0.0,0.0,0.0
2021-04-01 00:00:00-04:00,94.95431576099935,94.99765014648438,94.94468344845767,94.99765014648438,1604,0.0,0.0,0.0
2021-04-05 00:00:00-04:00,94.85708070450724,94.88038635253906,94.85708070450724,94.88038635253906,400,0.0,0.0,0.0
2021-04-06 00:00:00-04:00,94.99285585051665,95.0611343383789,94.99285585051665,95.0611343383789,2001,0.0,0.0,0.0
2021-04-07 00:00:00-04:00,95.06989871675162,95.07953103104076,95.06989871675162,95.07144165039062,1000,0.0,0.0,0.0
2021-04-08 00:00:00-04:00,95.16138458251953,95.16138458251953,95.16138458251953,95.16138458251953,1,0.0,0.0,0.0
2021-04-09 00:00:00-04:00,95.1042709350586,95.1042709350586,95.1042709350586,95.1042709350586,1,0.0,0.0,0.0
2021-04-12 00:00:00-04:00,95.05950164794922,95.05950164794922,95.05950164794922,95.05950164794922,1,0.0,0.0,0.0
2021-04-13 00:00:00-04:00,95.07953794990236,95.16899871826172,95.07953794990236,95.16899871826172,1000,0.0,0.0,0.0
2021-04-14 00:00:00-04:00,95.15176071995455,95.15744018554688,95.12768360644091,95.15744018554688,2271,0.0,0.0,0.0
2021-04-15 00:00:00-04:00,95.35880522502528,95.38770216886401,95.34754180908203,95.34754180908203,7728,0.0,0.0,0.0
2021-04-16 00:00:00-04:00,97.15966326427339,97.15966326427339,95.11804611467136,95.5751953125,4517,0.0,0.0,0.0
2021-04-19 00:00:00-04:00,95.45511519225238,95.46474015971482,95.32510465847518,95.43700408935547,4561,0.0,0.0,0.0
2021-04-20 00:00:00-04:00,95.13730948762242,95.62845465033372,95.13730948762242,95.38201141357422,3736,0.0,0.0,0.0
2021-04-21 00:00:00-04:00,95.34918630662148,95.34918630662148,95.24325288106895,95.31114196777344,997,0.0,0.0,0.0
2021-04-22 00:00:00-04:00,95.26732102150574,95.37806692058635,95.20472199940218,95.34050750732422,1599,0.0,0.0,0.0
2021-04-23 00:00:00-04:00,95.3491792080338,95.3491792080338,95.22407667629584,95.3202896118164,1888,0.0,0.0,0.0
2021-04-26 00:00:00-04:00,95.33955091335345,95.33955091335345,95.2511481574166,95.31066131591797,2503,0.0,0.0,0.0
2021-04-27 00:00:00-04:00,95.29139768699203,95.29139768699203,95.16620698102214,95.1783447265625,1317,0.0,0.0,0.0
2021-04-28 00:00:00-04:00,95.22397629895765,95.23014068603516,95.10841791998877,95.23014068603516,1002,0.0,0.0,0.0
2021-04-29 00:00:00-04:00,95.15656365661037,95.24323978710251,95.14693869001337,95.19990539550781,2466,0.0,0.0,0.0
2021-04-30 00:00:00-04:00,95.26251385468176,95.27214617027889,95.22399193959725,95.23294830322266,1922,0.0,0.0,0.0
2021-05-03 00:00:00-04:00,95.25288145582623,95.28658353683107,95.25288145582623,95.28620147705078,2307,0.0,0.0,0.0
2021-05-04 00:00:00-04:00,95.30102664672968,95.38770278419844,95.30102664672968,95.32510375976562,2847,0.0,0.0,0.0
2021-05-05 00:00:00-04:00,95.3395596670115,95.3973388671875,95.33378468591557,95.3973388671875,2950,0.0,0.0,0.0
2021-05-06 00:00:00-04:00,95.43584316364236,95.43680566031398,95.36939415678614,95.4117660522461,4313,0.0,0.0,0.0
2021-05-07 00:00:00-04:00,95.48400018639724,95.54659186109956,95.4815902709961,95.4815902709961,1834,0.0,0.0,0.0
2021-05-10 00:00:00-04:00,95.53214913536412,95.53214913536412,95.40695843594108,95.44548034667969,2968,0.0,0.0,0.0
2021-05-11 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-05-12 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-05-13 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-05-14 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-05-17 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-05-18 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-05-19 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-05-20 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-05-21 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-05-24 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-05-25 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-05-26 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-05-27 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-05-28 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-06-01 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-06-02 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-06-03 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-06-04 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-06-07 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-06-08 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-06-09 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-06-10 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-06-11 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-06-14 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-06-15 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-06-16 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-06-17 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-06-18 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-06-21 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-06-22 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-06-23 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-06-24 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-06-25 00:00:00-04:00,95.44548034667969,95.44548034667969,95.44548034667969,95.44548034667969,0,0.0,0.0,0.0
2021-06-28 00:00:00-04:00,95.47380828857422,95.47380828857422,95.47380828857422,95.47380828857422,0,0.029406,0.0,0.0
2021-06-29 00:00:00-04:00,95.47380828857422,95.47380828857422,95.47380828857422,95.47380828857422,0,0.0,0.0,0.0
2021-06-30 00:00:00-04:00,95.47380828857422,95.47380828857422,95.47380828857422,95.47380828857422,0,0.0,0.0,0.0
2021-07-01 00:00:00-04:00,95.47380828857422,95.47380828857422,95.47380828857422,95.47380828857422,0,0.0,0.0,0.0
2021-07-02 00:00:00-04:00,95.47380828857422,95.47380828857422,95.47380828857422,95.47380828857422,0,0.0,0.0,0.0
2021-07-06 00:00:00-04:00,95.47380828857422,95.47380828857422,95.47380828857422,95.47380828857422,0,0.0,0.0,0.0
2021-07-07 00:00:00-04:00,95.47380828857422,95.47380828857422,95.47380828857422,95.47380828857422,0,0.0,0.0,0.0
2021-07-08 00:00:00-04:00,95.47380828857422,95.47380828857422,95.47380828857422,95.47380828857422,0,0.0,0.0,0.0
2021-07-09 00:00:00-04:00,95.47380828857422,95.47380828857422,95.47380828857422,95.47380828857422,0,0.0,0.0,0.0
2021-07-12 00:00:00-04:00,95.47380828857422,95.47380828857422,95.47380828857422,95.47380828857422,0,0.0,0.0,0.0
2021-07-13 00:00:00-04:00,95.47380828857422,95.47380828857422,95.47380828857422,95.47380828857422,0,0.0,0.0,0.0
2021-07-14 00:00:00-04:00,95.47380828857422,95.47380828857422,95.47380828857422,95.47380828857422,0,0.0,0.0,0.0
2021-07-15 00:00:00-04:00,95.47380828857422,95.47380828857422,95.47380828857422,95.47380828857422,0,0.0,0.0,0.0
2021-07-16 00:00:00-04:00,95.47380828857422,95.47380828857422,95.47380828857422,95.47380828857422,0,0.0,0.0,0.0
2021-07-19 00:00:00-04:00,96.00363412712922,96.00844803914157,95.93138135004014,95.9942855834961,20415,0.0,0.0,0.0
2021-07-20 00:00:00-04:00,96.0492935180664,96.0492935180664,96.0492935180664,96.0492935180664,37,0.0,0.0,0.0
2021-07-21 00:00:00-04:00,95.9024794580195,95.9024794580195,95.89602661132812,95.89602661132812,158,0.0,0.0,0.0
2021-07-22 00:00:00-04:00,95.9843699763801,95.98938232478369,95.98263549804688,95.98263549804688,203,0.0,0.0,0.0
2021-07-23 00:00:00-04:00,95.96519080943504,96.03252677786523,95.96519080943504,95.98532104492188,14144,0.0,0.0,0.0
2021-07-26 00:00:00-04:00,96.0180799027994,96.0180799027994,95.9833976890541,95.99639892578125,1736,0.0,0.0,0.0
2021-07-27 00:00:00-04:00,96.05699157714844,96.05699157714844,96.05699157714844,96.05699157714844,14,0.0,0.0,0.0
2021-07-28 00:00:00-04:00,96.03734221012789,96.09513854980469,96.03734221012789,96.09513854980469,163,0.0,0.0,0.0
2021-07-29 00:00:00-04:00,96.02385061928086,96.04571533203125,96.0228878369715,96.04571533203125,509,0.0,0.0,0.0
2021-07-30 00:00:00-04:00,96.04215900905278,96.11605072021484,96.04215900905278,96.11605072021484,213,0.0,0.0,0.0
2021-08-02 00:00:00-04:00,96.23579406738281,96.23579406738281,96.23579406738281,96.23579406738281,254,0.0,0.0,0.0
2021-08-03 00:00:00-04:00,96.23934936523438,96.23934936523438,96.23934936523438,96.23934936523438,5,0.0,0.0,0.0
2021-08-04 00:00:00-04:00,96.18339538574219,96.18339538574219,96.18339538574219,96.18339538574219,55,0.0,0.0,0.0
2021-08-05 00:00:00-04:00,96.07587432861328,96.07587432861328,96.07587432861328,96.07587432861328,73,0.0,0.0,0.0
2021-08-06 00:00:00-04:00,95.90585327148438,95.90585327148438,95.90585327148438,95.90585327148438,4,0.0,0.0,0.0
2021-08-09 00:00:00-04:00,95.82772827148438,95.82772827148438,95.82772827148438,95.82772827148438,4,0.0,0.0,0.0
2021-08-10 00:00:00-04:00,95.7482381482695,95.7482381482695,95.74284362792969,95.74284362792969,118,0.0,0.0,0.0
2021-08-11 00:00:00-04:00,95.80132157906138,95.81991577148438,95.74352524340347,95.81991577148438,530,0.0,0.0,0.0
2021-08-12 00:00:00-04:00,95.80035991828926,95.80035991828926,95.7965087890625,95.7965087890625,243,0.0,0.0,0.0
2021-08-13 00:00:00-04:00,95.92897033691406,95.92897033691406,95.92897033691406,95.92897033691406,4,0.0,0.0,0.0
2021-08-16 00:00:00-04:00,95.98436091680132,95.99360656738281,95.98436091680132,95.99360656738281,120,0.0,0.0,0.0
